Date,Stock Name,sentiment_score
2015-01-30,AMZN,0.09710682888287706
2015-01-30,GOOG,-0.016012966683985008
2015-01-30,MSFT,0.021188156566238688
2015-01-30,TSLA,0.008224085627570132
2015-01-31,MSFT,0.11527311043942919
2015-01-31,TSLA,0.03007008832860358
2015-01-31,AAPL,0.06779697282766603
2015-01-31,AMZN,0.09993996861299909
2015-01-31,GOOG,0.08698260083131619
2015-02-01,AAPL,0.04639674729682328
2015-02-01,AMZN,0.11022078099413815
2015-02-01,GOOG,0.0635277068922146
2015-02-01,MSFT,-0.00043883352149007976
2015-02-01,TSLA,0.10319775883108377
2015-02-02,AAPL,0.04133609965381066
2015-02-02,AMZN,0.08204500257551413
2015-02-02,GOOG,0.037778509250289624
2015-02-02,MSFT,0.05876827727432453
2015-02-02,TSLA,0.04957017570319199
2015-02-03,MSFT,0.0077071650850033405
2015-02-03,TSLA,0.07193798546890683
2015-02-03,GOOG,0.05003913080005753
2015-02-03,AAPL,0.029923969147122264
2015-02-03,AMZN,0.039577342603163965
2015-02-04,AAPL,0.07838388480828956
2015-02-04,AMZN,0.03356085824160344
2015-02-04,GOOG,0.04002712587635888
2015-02-04,MSFT,0.037538291084341195
2015-02-04,TSLA,0.04007814023870884
2015-02-05,MSFT,0.045975941098061024
2015-02-05,GOOG,0.04409020561783434
2015-02-05,TSLA,0.02671317317707905
2015-02-05,AAPL,0.058168169860334566
2015-02-05,AMZN,0.05945515355224756
2015-02-06,AAPL,0.02089383303237104
2015-02-06,AMZN,0.04496714155179229
2015-02-06,GOOG,0.07433023340309555
2015-02-06,MSFT,0.06007561345479258
2015-02-06,TSLA,0.01063742206620795
2015-02-07,AAPL,0.044572424699495336
2015-02-07,AMZN,0.047480546524015704
2015-02-07,GOOG,0.05922738597608912
2015-02-07,MSFT,0.0271660365546361
2015-02-07,TSLA,0.004200816340044253
2015-02-08,MSFT,0.13158151112250327
2015-02-08,GOOG,0.062066992064221546
2015-02-08,TSLA,0.05919651097946745
2015-02-08,AAPL,0.031495375161179576
2015-02-08,AMZN,0.053522566882228215
2015-02-09,AAPL,0.070962670927021
2015-02-09,AMZN,0.013477155302841496
2015-02-09,GOOG,0.04632834885294042
2015-02-09,MSFT,0.0726500209166679
2015-02-09,TSLA,0.012474486584376011
2015-02-10,AAPL,0.12088760892502115
2015-02-10,AMZN,0.08019322331276034
2015-02-10,GOOG,0.08428778655722673
2015-02-10,MSFT,0.10743323164975885
2015-02-10,TSLA,-0.015666980000474545
2015-02-11,TSLA,-0.033504549979703376
2015-02-11,MSFT,0.11146445922532727
2015-02-11,GOOG,0.0629690757195313
2015-02-11,AAPL,0.09100816559571281
2015-02-11,AMZN,0.07492095819459511
2015-02-12,AAPL,0.09611584435783208
2015-02-12,AMZN,0.08222809852787147
2015-02-12,GOOG,0.05500595744401217
2015-02-12,MSFT,0.11950995727131764
2015-02-12,TSLA,-0.017383034378955796
2015-02-13,AAPL,0.054222223154939096
2015-02-13,AMZN,0.08627771706081891
2015-02-13,GOOG,0.06442144524582427
2015-02-13,MSFT,0.09156287855619345
2015-02-13,TSLA,0.008940793771741349
2015-02-14,TSLA,0.01110545437346359
2015-02-14,MSFT,0.05912590740552666
2015-02-14,GOOG,0.04060327556970365
2015-02-14,AMZN,0.050317380422105394
2015-02-14,AAPL,0.0864637550231434
2015-02-15,AMZN,0.014383570951026825
2015-02-15,GOOG,0.03573839125305054
2015-02-15,MSFT,0.042132582515478134
2015-02-15,TSLA,0.014141475835016796
2015-02-16,AAPL,0.038428844609221476
2015-02-16,AMZN,-0.015976193233236537
2015-02-16,GOOG,0.03592177105382492
2015-02-16,MSFT,0.07059244438143517
2015-02-16,TSLA,-0.006970928015433393
2015-02-17,TSLA,0.007047393852957042
2015-02-17,MSFT,0.0503801935466758
2015-02-17,GOOG,0.04557729360163385
2015-02-17,AMZN,0.031092947884965284
2015-02-17,AAPL,0.042854574599028854
2015-02-18,AAPL,0.044557929006070085
2015-02-18,AMZN,0.039924995812245796
2015-02-18,GOOG,0.10213139016464677
2015-02-18,MSFT,0.1216170143120545
2015-02-18,TSLA,0.03151589338998914
2015-02-19,AAPL,0.04740780199370612
2015-02-19,AMZN,0.08267118238690326
2015-02-19,GOOG,0.0736917072151684
2015-02-19,MSFT,0.08296172924946957
2015-02-19,TSLA,0.04751019193343731
2015-02-20,TSLA,0.06524425581294775
2015-02-20,MSFT,0.0655004673257231
2015-02-20,AAPL,0.06951917282731833
2015-02-20,AMZN,0.08024016553396533
2015-02-20,GOOG,0.053999878038495826
2015-02-21,AAPL,0.07548904040880088
2015-02-21,AMZN,0.10531985680895424
2015-02-21,GOOG,0.08656287862457276
2015-02-21,MSFT,0.10627608702518046
2015-02-21,TSLA,0.033481725890354065
2015-02-22,MSFT,0.010769322669754425
2015-02-22,GOOG,0.062052233216114513
2015-02-22,TSLA,0.06551001808256843
2015-02-22,AAPL,0.05783851135856036
2015-02-22,AMZN,0.05507654386959719
2015-02-23,AAPL,0.09608371707084058
2015-02-23,AMZN,0.06898953669791132
2015-02-23,GOOG,0.036315681739302164
2015-02-23,MSFT,0.03974033454117381
2015-02-23,TSLA,0.0054971157139031375
2015-02-24,AAPL,0.0913336908126196
2015-02-24,AMZN,0.03698115588045445
2015-02-24,GOOG,0.044738898092983224
2015-02-24,MSFT,0.02734580365145897
2015-02-24,TSLA,0.05617749549183113
2015-02-25,TSLA,-0.018485276723698586
2015-02-25,MSFT,0.04601716585457325
2015-02-25,GOOG,0.03925703463785876
2015-02-25,AMZN,0.0773284323993952
2015-02-25,AAPL,0.027087021272610198
2015-02-26,AAPL,0.026220507259353407
2015-02-26,AMZN,0.04004533639363945
2015-02-26,GOOG,0.01773561061715345
2015-02-26,MSFT,0.05064229498787215
2015-02-26,TSLA,0.0287931574886709
2015-02-27,MSFT,0.07011290804138812
2015-02-27,GOOG,0.029443640107334256
2015-02-27,TSLA,0.028270070419042698
2015-02-27,AAPL,0.0052363219839645795
2015-02-27,AMZN,0.05403732699342072
2015-02-28,AAPL,0.034510373555521084
2015-02-28,AMZN,0.10148433637906513
2015-02-28,GOOG,0.04414280844426269
2015-02-28,MSFT,0.07624012856693888
2015-02-28,TSLA,0.032387717313646716
2015-03-01,AAPL,0.03959551964542025
2015-03-01,AMZN,-7.885148577196033e-05
2015-03-01,GOOG,0.03281572465309095
2015-03-01,MSFT,0.014518116973340512
2015-03-01,TSLA,0.012468302686351771
2015-03-02,MSFT,0.06846010050436632
2015-03-02,GOOG,0.04754065580668192
2015-03-02,TSLA,-0.014205630782806703
2015-03-02,AAPL,0.05657857260598308
2015-03-02,AMZN,0.04727031112524676
2015-03-03,AAPL,0.04014819569896117
2015-03-03,AMZN,0.05603415049850481
2015-03-03,GOOG,0.029258058469153123
2015-03-03,MSFT,0.13084329132293465
2015-03-03,TSLA,0.050727134723046484
2015-03-04,AAPL,0.046923746233908034
2015-03-04,AMZN,0.04732578692257592
2015-03-04,GOOG,0.027083762622672786
2015-03-04,MSFT,0.06115639910708661
2015-03-04,TSLA,0.009744359787305914
2015-03-05,TSLA,0.02571469293593996
2015-03-05,MSFT,0.09553493439663677
2015-03-05,GOOG,0.056746845098188246
2015-03-05,AAPL,0.00625486736125387
2015-03-05,AMZN,0.07152869899459567
2015-03-06,AAPL,0.009264864803692858
2015-03-06,AMZN,0.013826839543852798
2015-03-06,GOOG,0.02944973276233392
2015-03-06,MSFT,0.03776250177502839
2015-03-06,TSLA,-0.03869101129270889
2015-03-07,AAPL,0.035108990089452646
2015-03-07,AMZN,0.04644097912814895
2015-03-07,GOOG,0.05665369909154727
2015-03-07,MSFT,0.04341601172763802
2015-03-07,TSLA,0.018107246054421523
2015-03-08,MSFT,0.021384846023989445
2015-03-08,GOOG,0.030742576090538522
2015-03-08,TSLA,0.012098421712460764
2015-03-08,AAPL,0.0325529676596327
2015-03-08,AMZN,0.008731239824555814
2015-03-09,AAPL,0.02886019320727639
2015-03-09,AMZN,-0.05533467567688145
2015-03-09,GOOG,0.04497282341093636
2015-03-09,MSFT,0.02225768229855387
2015-03-09,TSLA,-0.04147925166401643
2015-03-10,MSFT,0.12065146580711007
2015-03-10,GOOG,0.022453546816991136
2015-03-10,TSLA,0.03788234910370865
2015-03-10,AAPL,0.025948865415713413
2015-03-10,AMZN,0.028066439110399136
2015-03-11,AAPL,0.01621184764621335
2015-03-11,AMZN,0.08202014367894403
2015-03-11,GOOG,0.05043353507071978
2015-03-11,MSFT,0.09242147808241793
2015-03-11,TSLA,0.028091618108716028
2015-03-12,AAPL,0.0316541206533636
2015-03-12,AMZN,0.10496988558711914
2015-03-12,GOOG,0.017966376467482278
2015-03-12,MSFT,-0.09571410037764136
2015-03-12,TSLA,-0.013171394792365005
2015-03-13,MSFT,0.034817069658886764
2015-03-13,GOOG,0.057135914737750065
2015-03-13,TSLA,-0.005868747659009537
2015-03-13,AAPL,0.03931405540160013
2015-03-13,AMZN,0.0655157851580919
2015-03-14,AAPL,0.04680702413980525
2015-03-14,AMZN,0.03176552141443468
2015-03-14,GOOG,0.04938211138429704
2015-03-14,MSFT,0.05264011408808162
2015-03-14,TSLA,0.06353476411931831
2015-03-15,AAPL,0.05720951440323913
2015-03-15,AMZN,0.09353954565475683
2015-03-15,GOOG,0.08011627926855915
2015-03-15,MSFT,0.1435529951339782
2015-03-15,TSLA,0.06776626075484923
2015-03-16,TSLA,0.050443954336657826
2015-03-16,MSFT,-0.005086028249934316
2015-03-16,GOOG,0.048543882615745305
2015-03-16,AAPL,0.05112280349939081
2015-03-16,AMZN,-0.011214872053824366
2015-03-17,AAPL,0.053196295531429266
2015-03-17,AMZN,0.049279764592794796
2015-03-17,GOOG,0.05782519092127049
2015-03-17,MSFT,0.041253192479706415
2015-03-17,TSLA,0.028868350153627795
2015-03-18,AAPL,0.04366356168417323
2015-03-18,AMZN,0.03587112417357547
2015-03-18,GOOG,0.04151324490028341
2015-03-18,MSFT,0.029550919214947315
2015-03-18,TSLA,0.05337069946073531
2015-03-19,MSFT,0.049606295535340905
2015-03-19,GOOG,0.06604710604899662
2015-03-19,TSLA,0.030705882965503844
2015-03-19,AAPL,0.04274720667392896
2015-03-19,AMZN,0.12058922342634694
2015-03-20,AAPL,0.042144540101475746
2015-03-20,AMZN,0.10091469825026306
2015-03-20,GOOG,0.04008604355292641
2015-03-20,MSFT,0.07593038736569865
2015-03-20,TSLA,0.02711727565194731
2015-03-21,AAPL,0.016449483524798508
2015-03-21,AMZN,0.011852776911109687
2015-03-21,GOOG,0.014723154032171447
2015-03-21,MSFT,-0.03941746601002648
2015-03-21,TSLA,0.04207674285019006
2015-03-22,TSLA,0.031992548629893244
2015-03-22,MSFT,0.015619885823802977
2015-03-22,AAPL,0.04505824446417043
2015-03-22,AMZN,0.05556920554834543
2015-03-22,GOOG,0.043998466974350614
2015-03-23,AAPL,0.05413624068837941
2015-03-23,AMZN,0.014234918891927418
2015-03-23,GOOG,0.03129994130417622
2015-03-23,MSFT,0.07863689120258055
2015-03-23,TSLA,-0.02465548266011935
2015-03-24,AAPL,0.028172552482882404
2015-03-24,AMZN,0.016779646297413138
2015-03-24,GOOG,0.049430031828995004
2015-03-24,MSFT,0.0315000812187988
2015-03-24,TSLA,0.023725112624578038
2015-03-25,MSFT,-0.017948152226600664
2015-03-25,TSLA,-0.06580375118677814
2015-03-25,GOOG,0.05510011253931069
2015-03-25,AMZN,0.06848086826425015
2015-03-26,AAPL,0.033536003751888525
2015-03-26,AMZN,0.1349868533622113
2015-03-26,GOOG,0.0948230514768511
2015-03-26,MSFT,0.13300576992332935
2015-03-26,TSLA,0.020912820197184358
2015-03-27,AAPL,0.03973438005612016
2015-03-27,AMZN,0.09961053289506318
2015-03-27,GOOG,0.07716255384917942
2015-03-27,MSFT,0.08672517284487738
2015-03-27,TSLA,-0.022115615840260488
2015-03-28,GOOG,0.13670688482377222
2015-03-28,TSLA,-0.011590046053231688
2015-03-28,MSFT,0.035585000668652354
2015-03-28,AMZN,0.06678507835022174
2015-03-28,AAPL,0.05352838678558333
2015-03-29,AAPL,0.055414358014568794
2015-03-29,AMZN,0.06877649295016784
2015-03-29,GOOG,0.056748169794978896
2015-03-29,MSFT,0.11477043184762199
2015-03-29,TSLA,0.06239744090395639
2015-03-30,AAPL,0.07439457441264544
2015-03-30,AMZN,0.07532178764728811
2015-03-30,GOOG,0.07493533777166744
2015-03-30,MSFT,0.07311355623220202
2015-03-30,TSLA,0.05249193470433248
2015-03-31,TSLA,0.06439537079714905
2015-03-31,GOOG,0.09006989483754872
2015-03-31,MSFT,0.06216632533472285
2015-03-31,AMZN,0.06770673901658297
2015-03-31,AAPL,0.04949968411609517
2015-04-01,AAPL,0.06489161467729945
2015-04-01,AMZN,0.07767901760596026
2015-04-01,GOOG,0.10104668282688344
2015-04-01,MSFT,0.05863004466851375
2015-04-01,TSLA,0.03344896068729307
2015-04-02,MSFT,0.06439080523680253
2015-04-02,GOOG,0.06999046539937977
2015-04-02,TSLA,0.07224513976641163
2015-04-02,AAPL,0.06009623572730804
2015-04-02,AMZN,0.07787708614091099
2015-04-03,AAPL,0.057701729414140326
2015-04-03,AMZN,0.12798130313598818
2015-04-03,GOOG,0.08799951316099869
2015-04-03,MSFT,0.09026867998641376
2015-04-03,TSLA,0.21201095510432535
2015-04-04,AAPL,0.06769586694724733
2015-04-04,AMZN,0.13024897421244533
2015-04-04,GOOG,0.10396767113623874
2015-04-04,MSFT,0.16518233663542833
2015-04-04,TSLA,0.1368263664917322
2015-04-05,MSFT,0.04536032316973433
2015-04-05,GOOG,0.026899337848089122
2015-04-05,TSLA,0.04617468134633133
2015-04-05,AAPL,0.0355622064974478
2015-04-05,AMZN,0.006072237354134564
2015-04-06,AAPL,0.049521594147389644
2015-04-06,AMZN,0.053472419645179785
2015-04-06,GOOG,0.05968615374304208
2015-04-06,MSFT,0.03501754321151532
2015-04-06,TSLA,0.12953421374462812
2015-04-07,AAPL,0.04797227172157709
2015-04-07,AMZN,0.1257526371357662
2015-04-07,GOOG,0.050971882128156724
2015-04-07,MSFT,0.07736041228781687
2015-04-07,TSLA,0.05252905090226175
2015-04-08,TSLA,0.0635411365505527
2015-04-08,MSFT,0.06355116707361808
2015-04-08,GOOG,0.056226142975103505
2015-04-08,AAPL,0.010023121528655267
2015-04-08,AMZN,0.04646193572382623
2015-04-09,AAPL,0.015588801532204826
2015-04-09,AMZN,0.06218692255060887
2015-04-09,GOOG,0.09500506438399255
2015-04-09,MSFT,0.11262962342528947
2015-04-09,TSLA,0.04532775167759908
2015-04-10,AAPL,0.025796492098418822
2015-04-10,AMZN,0.1034138931881219
2015-04-10,GOOG,0.07464264375369778
2015-04-10,MSFT,0.10259924032024842
2015-04-10,TSLA,0.06205310699077375
2015-04-11,TSLA,0.026247490927217013
2015-04-11,MSFT,0.37119042654879963
2015-04-11,GOOG,0.17859304089283756
2015-04-11,AMZN,0.12091875976455727
2015-04-11,AAPL,0.10999526702541225
2015-04-12,AAPL,0.024330840047472206
2015-04-12,AMZN,0.02459858016643141
2015-04-12,GOOG,0.054034312788076744
2015-04-12,MSFT,0.03389256467510547
2015-04-12,TSLA,0.006452942877237139
2015-04-13,MSFT,0.00019163984494904678
2015-04-13,GOOG,0.07082600166337155
2015-04-13,TSLA,0.0014511275618080645
2015-04-13,AAPL,0.043364954779942955
2015-04-13,AMZN,0.05968666707838673
2015-04-14,AAPL,0.037652160842589176
2015-04-14,AMZN,0.11330658094827216
2015-04-14,GOOG,0.04906219294991695
2015-04-14,MSFT,0.053551614149148725
2015-04-14,TSLA,0.03650873936994961
2015-04-15,AAPL,0.07786058964351122
2015-04-15,AMZN,0.10710438662244164
2015-04-15,GOOG,0.05371047851562231
2015-04-15,MSFT,0.06706625337865056
2015-04-15,TSLA,0.023173177471732764
2015-04-16,MSFT,0.07135630797947178
2015-04-16,GOOG,0.04122599406362147
2015-04-16,TSLA,0.05109262335083812
2015-04-16,AAPL,0.030368854182639293
2015-04-16,AMZN,0.02344888102936935
2015-04-17,AAPL,0.04364458171830397
2015-04-17,AMZN,0.1106311974866088
2015-04-17,GOOG,0.06706450534850467
2015-04-17,MSFT,0.08415415432018629
2015-04-17,TSLA,0.03306308658756903
2015-04-18,AAPL,0.05462494287983294
2015-04-18,AMZN,0.04458153055633838
2015-04-18,GOOG,0.0365760388093875
2015-04-18,MSFT,0.052420904826638956
2015-04-18,TSLA,0.03892010786062614
2015-04-19,TSLA,0.07474640381270062
2015-04-19,MSFT,0.04693918257382595
2015-04-19,GOOG,0.0413530963349096
2015-04-19,AAPL,0.05566652350515953
2015-04-19,AMZN,0.0594552800626515
2015-04-20,AAPL,0.05269808706862512
2015-04-20,AMZN,0.12246634943525575
2015-04-20,GOOG,0.05703876289924601
2015-04-20,MSFT,0.09715138864703476
2015-04-20,TSLA,0.023368763115100406
2015-04-21,AAPL,0.04804482320234889
2015-04-21,AMZN,0.10766606112702723
2015-04-21,GOOG,0.07968681702788366
2015-04-21,MSFT,0.10297090995741721
2015-04-21,TSLA,0.03776097616441
2015-04-22,MSFT,0.11686586533231955
2015-04-22,GOOG,0.08864340819916648
2015-04-22,TSLA,0.08575143288677813
2015-04-22,AAPL,0.06272956865192561
2015-04-22,AMZN,0.1149788834928275
2015-04-23,AAPL,0.05782523715103276
2015-04-23,AMZN,0.05246539314268766
2015-04-23,GOOG,0.05382048324372932
2015-04-23,MSFT,0.09447480791097726
2015-04-23,TSLA,0.06331650940804275
2015-04-24,MSFT,0.1491879292056694
2015-04-24,GOOG,0.0766626025843741
2015-04-24,TSLA,-0.07860035863501535
2015-04-24,AAPL,0.04167761912782296
2015-04-24,AMZN,0.11483815633446763
2015-04-25,AAPL,0.05646083560786667
2015-04-25,AMZN,0.07289079852391536
2015-04-25,GOOG,0.05988099618924833
2015-04-25,MSFT,0.13651297306144283
2015-04-25,TSLA,0.043679627147840634
2015-04-26,AAPL,0.08247833055047182
2015-04-26,AMZN,0.0037047454479290413
2015-04-26,GOOG,0.03250091366979452
2015-04-26,MSFT,0.04483336869862328
2015-04-26,TSLA,0.06655985856236055
2015-04-27,MSFT,0.02608820381180816
2015-04-27,GOOG,0.07917333084695567
2015-04-27,TSLA,0.08319742293345432
2015-04-27,AAPL,0.1080901371788148
2015-04-27,AMZN,0.01631944458000362
2015-04-28,AAPL,0.06712438564543594
2015-04-28,AMZN,0.06402681402700103
2015-04-28,GOOG,0.020601242917227876
2015-04-28,MSFT,0.07777252008592517
2015-04-28,TSLA,0.020088089784430125
2015-04-29,AAPL,-0.02848492007702589
2015-04-29,AMZN,0.040381153792586943
2015-04-29,GOOG,0.05282390134296845
2015-04-29,MSFT,0.13048632111552166
2015-04-29,TSLA,0.07518911949024228
2015-04-30,TSLA,0.015130125544965267
2015-04-30,MSFT,0.051881135530532044
2015-04-30,GOOG,0.07170452256985274
2015-04-30,AAPL,-0.0005892808877749801
2015-04-30,AMZN,0.013802085260815946
2015-05-01,AAPL,0.03889352301450212
2015-05-01,AMZN,0.1068015512682905
2015-05-01,GOOG,0.0961315326717615
2015-05-01,MSFT,0.20953095321955376
2015-05-01,TSLA,0.04485459769226897
2015-05-02,AAPL,0.040652623027563096
2015-05-02,AMZN,0.05209329185025716
2015-05-02,GOOG,-0.008124711557101566
2015-05-02,MSFT,-0.0169615657068789
2015-05-02,TSLA,0.05406654276885092
2015-05-03,MSFT,0.0666789249940352
2015-05-03,GOOG,0.04552312622877331
2015-05-03,TSLA,-0.036584851457379185
2015-05-03,AAPL,0.03984058563739566
2015-05-03,AMZN,0.08841090584173798
2015-05-04,AAPL,0.0336504137049506
2015-05-04,AMZN,0.09466661477685592
2015-05-04,GOOG,0.034700410242101444
2015-05-04,MSFT,0.06449518454759273
2015-05-04,TSLA,0.04183412745149563
2015-05-05,AAPL,0.05733324569693126
2015-05-05,AMZN,0.06584943443198096
2015-05-05,GOOG,0.05621588040639504
2015-05-05,MSFT,0.062359656155218976
2015-05-05,TSLA,0.061599530026058454
2015-05-06,TSLA,0.05955877688650687
2015-05-06,MSFT,0.018808640516285214
2015-05-06,GOOG,0.0854094036467345
2015-05-06,AAPL,0.03450825684488204
2015-05-06,AMZN,0.08162182733587392
2015-05-07,AAPL,0.038096821287322336
2015-05-07,AMZN,0.07764537683942101
2015-05-07,GOOG,0.04857210176745178
2015-05-07,MSFT,0.10751461973413826
2015-05-07,TSLA,0.035527017849535214
2015-05-08,TSLA,0.024799780300382872
2015-05-08,AAPL,0.0791481473271481
2015-05-08,AMZN,0.08401111900233306
2015-05-08,GOOG,0.060950343463002835
2015-05-08,MSFT,0.17256670200981425
2015-05-09,TSLA,0.22004678187224624
2015-05-09,MSFT,0.16801303380634636
2015-05-09,AMZN,0.1920041915400599
2015-05-09,GOOG,0.1086693370562731
2015-05-10,AAPL,0.044262175496488095
2015-05-10,AMZN,0.0575358168344893
2015-05-10,GOOG,0.06456635982808845
2015-05-10,MSFT,0.09769469691673294
2015-05-10,TSLA,0.09007515333044205
2015-05-11,AAPL,0.05553940288281138
2015-05-11,AMZN,0.09212468789378007
2015-05-11,GOOG,0.0847047093613454
2015-05-11,MSFT,0.09040178604564576
2015-05-11,TSLA,0.0815314782334559
2015-05-12,TSLA,0.10569706562788449
2015-05-12,MSFT,0.1030385840574019
2015-05-12,GOOG,0.08902204492281655
2015-05-12,AAPL,0.0024898606836611385
2015-05-12,AMZN,0.08677641754528802
2015-05-13,AAPL,-0.011559152606837821
2015-05-13,AMZN,0.07320061169607057
2015-05-13,GOOG,0.07419811002156029
2015-05-13,MSFT,0.10798247583851123
2015-05-13,TSLA,0.07476023464217124
